Account_ID,Customer_Name,Age,Gender,Account_Type,Balance,Transaction_Amount,Transaction_Type,Transaction_Date,Branch,IFSC_Code,Loan_Status,Credit_Score,KYC_Status,Account_Status
A10127,Amit,43,Other,Current,190709,49306,credit,2021-06-21,Chennai,HDFC001,Rejected,472,Rejected,Inactive
A11508,John,37,Other,Credit,119593,18341,credit,2022-05-26,Delhi,AXIS004,Approved,631,Verified,Dormant
A11797,John,25,Female,Current,28233,47071,credit,2024-12-03,Unknown,ICICI003,Pending,410,Verified,Dormant
A13420,Amit,39,Male,Unknown,-887,-10429,debit,2025-09-19,Chennai,AXIS004,Rejected,680,Rejected,Dormant
A12508,John,54,Male,Current,45069,-5972,debit,2025-02-20,Bangalore,SBI002,Rejected,405,Pending,Inactive
A13226,Sara,27,Female,Savings,32573,14690,credit,2025-07-24,Mumbai,Unknown,Rejected,468,Pending,Inactive
A11107,Amit,19,Other,Unknown,7305,-16750,debit,2022-05-15,Bangalore,AXIS004,Rejected,887,Rejected,Closed
A12022,John,59,Other,Credit,46075,31086,credit,2022-09-04,Delhi,Unknown,Rejected,527,Rejected,Inactive
A11159,Amit,20,Other,Current,152475,44703,credit,2024-10-14,Delhi,Unknown,Rejected,671,Rejected,Inactive
A13252,Neha,40,Male,Credit,23599,-37081,debit,2021-07-03,Delhi,AXIS004,Approved,820,Verified,Active
A10592,Priya,43,Female,Unknown,28678,41681,credit,2025-09-21,Bangalore,Unknown,Rejected,536,Verified,Active
A12461,John,30,Other,Unknown,181924,-46930,debit,2022-05-27,Unknown,Unknown,Pending,334,Pending,Active
A11024,John,37,Female,Credit,114588,-9148,debit,2022-03-09,Unknown,HDFC001,Rejected,345,Rejected,Inactive
A12767,Priya,26,Male,Unknown,82044,-42216,debit,2024-12-22,Delhi,Unknown,Rejected,366,Pending,Inactive
A10573,Amit,23,Other,Unknown,36794,-5716,debit,2022-09-11,Unknown,AXIS004,Approved,498,Verified,Dormant
A12371,John,23,Other,Unknown,108784,14101,credit,2023-03-30,Bangalore,Unknown,Pending,797,Verified,Dormant
A13216,Neha,32,Other,Loan,45283,-268,debit,2024-01-27,Bangalore,AXIS004,Pending,875,Pending,Dormant
A11904,John,32,Female,Current,71331,-12103,debit,2023-03-14,Delhi,Unknown,Rejected,511,Pending,Dormant
A11481,John,70,Other,Savings,30325,-11390,debit,2022-05-02,Bangalore,AXIS004,Rejected,807,Pending,Inactive
A10116,John,27,Other,Unknown,142526,-5506,debit,2023-05-14,Chennai,ICICI003,Rejected,846,Pending,Inactive
A10741,John,45,Other,Loan,58010,36973,credit,2022-05-23,Delhi,Unknown,Approved,423,Verified,Dormant
A10824,Neha,69,Male,Credit,-3499,-3632,debit,2022-12-12,Unknown,HDFC001,Rejected,615,Pending,Closed
A11342,Sara,35,Male,Savings,174743,14411,credit,2021-04-03,Pune,SBI002,Pending,680,Verified,Active
A13000,John,68,Female,Loan,161613,-17772,debit,2024-04-11,Unknown,HDFC001,Approved,377,Verified,Dormant
A12608,Amit,47,Other,Unknown,156129,47677,credit,2024-06-21,Pune,Unknown,Pending,727,Pending,Active
A11169,Priya,29,Other,Unknown,74970,16898,credit,2021-11-30,Mumbai,ICICI003,Approved,544,Verified,Active
A11909,Priya,52,Other,Credit,19745,-4217,debit,2023-10-10,Unknown,AXIS004,Rejected,317,Pending,Inactive
A10492,Amit,18,Other,Credit,113052,19253,credit,2024-04-12,Unknown,HDFC001,Rejected,898,Pending,Inactive
A11214,Neha,74,Other,Current,126129,-5995,debit,2021-04-15,Mumbai,SBI002,Rejected,421,Pending,Inactive
A12127,Amit,33,Other,Unknown,195385,-19929,debit,2025-06-10,Bangalore,Unknown,Rejected,524,Pending,Inactive
A10742,Sara,51,Male,Unknown,83114,-4126,debit,2025-10-15,Pune,SBI002,Pending,442,Pending,Dormant
A13278,Neha,39,Male,Credit,71603,10960,credit,2022-08-18,Chennai,AXIS004,Rejected,886,Pending,Inactive
A10417,Unknown,40,Male,Savings,13276,31329,credit,2021-07-11,Pune,Unknown,Rejected,450,Pending,Inactive
A11924,Neha,43,Other,Credit,96827,-31576,debit,2024-09-29,Delhi,Unknown,Rejected,440,Rejected,Inactive
A12960,Amit,45,Female,Savings,156378,26378,credit,2021-01-05,Delhi,AXIS004,Rejected,616,Rejected,Inactive
A12276,Amit,35,Other,Credit,53688,14190,credit,2022-08-27,Chennai,Unknown,Rejected,410,Pending,Inactive
A11863,John,24,Male,Current,130814,967,credit,2021-10-08,Bangalore,Unknown,Rejected,374,Verified,Active
A13390,Unknown,51,Male,Current,50108,-6687,debit,2025-12-10,Unknown,AXIS004,Rejected,591,Rejected,Inactive
A12414,Amit,56,Female,Current,7441,45810,credit,2023-09-16,Unknown,HDFC001,Rejected,401,Pending,Inactive
A10007,John,43,Female,Loan,172182,43439,credit,2025-08-14,Unknown,Unknown,Pending,774,Verified,Dormant
A12557,John,22,Other,Unknown,87439,-17753,debit,2023-08-28,Unknown,ICICI003,Pending,509,Pending,Dormant
A10790,Amit,25,Other,Credit,169573,9703,credit,2021-04-12,Bangalore,AXIS004,Rejected,555,Pending,Inactive
A11890,Sara,18,Other,Loan,48585,26261,credit,2022-02-07,Pune,ICICI003,Rejected,849,Pending,Inactive
A12206,Neha,24,Male,Savings,470,16347,credit,2021-02-04,Bangalore,AXIS004,Rejected,525,Rejected,Inactive
A11782,Amit,29,Other,Unknown,155570,8811,credit,2025-04-01,Bangalore,Unknown,Approved,833,Verified,Active
A11616,Neha,25,Other,Unknown,29087,-15452,debit,2021-01-12,Unknown,ICICI003,Rejected,737,Verified,Dormant
A11179,Amit,24,Other,Credit,106742,28664,credit,2023-11-08,Unknown,Unknown,Rejected,404,Rejected,Inactive
A10495,Priya,41,Male,Credit,342,2474,credit,2025-08-20,Mumbai,ICICI003,Rejected,637,Pending,Dormant
A10626,Amit,56,Male,Loan,77919,5124,credit,2023-12-06,Chennai,HDFC001,Rejected,440,Rejected,Inactive
A12571,Priya,20,Other,Current,7438,-40468,debit,2022-02-08,Chennai,HDFC001,Approved,819,Verified,Active
A12007,John,27,Male,Credit,50572,44224,credit,2024-09-22,Unknown,Unknown,Rejected,589,Pending,Inactive
A11870,Amit,48,Other,Credit,96814,43176,credit,2025-08-10,Unknown,HDFC001,Rejected,840,Pending,Inactive
A10798,Ravi,68,Other,Loan,176916,42830,credit,2023-06-04,Mumbai,SBI002,Rejected,561,Rejected,Inactive
A12138,Neha,44,Male,Credit,196133,11850,credit,2025-03-04,Delhi,ICICI003,Approved,849,Verified,Active
A12338,Ravi,30,Other,Current,25270,49469,credit,2025-03-09,Bangalore,HDFC001,Rejected,475,Pending,Inactive
A12614,Neha,36,Male,Loan,135773,6856,credit,2022-04-18,Unknown,HDFC001,Rejected,362,Rejected,Inactive
A11873,Amit,56,Other,Credit,100283,-17795,debit,2021-01-06,Chennai,AXIS004,Approved,533,Verified,Active
A12723,John,67,Female,Unknown,177643,13400,credit,2024-04-25,Unknown,HDFC001,Rejected,573,Rejected,Inactive
A13143,John,39,Female,Current,35057,-16064,debit,2021-03-23,Unknown,Unknown,Rejected,566,Pending,Inactive
A12925,Amit,57,Female,Credit,98402,20901,credit,2021-02-28,Delhi,Unknown,Rejected,838,Pending,Inactive
A10624,John,43,Other,Loan,195437,46457,credit,2024-02-24,Mumbai,AXIS004,Rejected,841,Rejected,Inactive
A10421,Unknown,73,Other,Unknown,10119,36802,credit,2024-12-06,Mumbai,Unknown,Rejected,367,Pending,Inactive
A11092,Amit,24,Male,Unknown,174284,11995,credit,2025-06-05,Unknown,HDFC001,Rejected,561,Pending,Inactive
A10437,Amit,20,Female,Current,102527,-31145,debit,2022-12-27,Bangalore,Unknown,Rejected,513,Pending,Dormant
A13085,John,24,Other,Unknown,192745,-9641,debit,2024-01-24,Unknown,AXIS004,Approved,479,Verified,Active
A12149,Sara,31,Male,Savings,142930,-14301,debit,2023-06-17,Unknown,Unknown,Rejected,467,Rejected,Inactive
A10787,Amit,74,Male,Savings,175174,8085,credit,2022-10-06,Chennai,Unknown,Rejected,651,Rejected,Inactive
A13336,Sara,36,Other,Current,197217,8400,credit,2024-06-10,Unknown,AXIS004,Rejected,786,Rejected,Dormant
A12912,Priya,23,Female,Loan,33040,3993,credit,2023-08-03,Unknown,HDFC001,Rejected,733,Pending,Dormant
A11745,Amit,49,Other,Savings,85354,-47022,debit,2021-07-11,Delhi,Unknown,Approved,448,Verified,Active
A11221,Amit,26,Other,Credit,95470,-4177,debit,2024-10-04,Unknown,ICICI003,Rejected,819,Pending,Inactive
A12428,John,59,Male,Current,45,-2718,debit,2022-06-11,Pune,AXIS004,Rejected,388,Rejected,Inactive
A10100,Amit,42,Other,Unknown,169096,27131,credit,2023-01-21,Bangalore,AXIS004,Rejected,660,Pending,Dormant
A11409,Neha,49,Other,Loan,191794,-32929,debit,2024-10-13,Delhi,Unknown,Approved,751,Verified,Active
A10765,John,43,Other,Current,89847,18529,credit,2024-09-22,Mumbai,SBI002,Rejected,867,Rejected,Inactive
A11181,Ravi,33,Female,Unknown,155968,14724,credit,2025-08-01,Bangalore,Unknown,Rejected,634,Rejected,Inactive
A10901,Amit,30,Female,Credit,22340,11580,credit,2021-07-02,Bangalore,AXIS004,Rejected,319,Rejected,Inactive
A10230,Sara,46,Other,Savings,198685,19582,credit,2024-07-05,Delhi,HDFC001,Rejected,529,Pending,Inactive
A10504,Amit,19,Other,Credit,37395,-17477,debit,2025-02-02,Unknown,ICICI003,Rejected,369,Pending,Inactive
A11960,Sara,45,Other,Savings,55097,-12093,debit,2023-10-29,Chennai,HDFC001,Approved,457,Verified,Active
A12710,John,33,Other,Credit,173462,-27370,debit,2023-02-16,Bangalore,AXIS004,Rejected,874,Rejected,Inactive
A13102,Amit,69,Female,Credit,122645,44072,credit,2022-06-22,Chennai,HDFC001,Pending,651,Pending,Active
A12303,Priya,48,Other,Savings,197940,-1037,debit,2025-10-20,Unknown,ICICI003,Rejected,476,Pending,Inactive
A12579,Ravi,39,Male,Loan,185230,-28662,debit,2023-07-20,Unknown,SBI002,Approved,788,Verified,Active
A11796,Sara,70,Other,Savings,-4882,-19242,debit,2021-11-12,Mumbai,Unknown,Approved,360,Verified,Dormant
A10660,Sara,29,Male,Loan,143396,25648,credit,2023-01-10,Pune,AXIS004,Rejected,334,Pending,Inactive
A12922,Sara,53,Other,Current,134840,15805,credit,2021-10-08,Unknown,SBI002,Rejected,329,Verified,Active
A12634,Sara,52,Other,Loan,123744,5221,credit,2023-10-04,Mumbai,SBI002,Rejected,860,Rejected,Inactive
A10123,Amit,72,Female,Savings,87789,19734,credit,2025-08-17,Pune,Unknown,Rejected,607,Rejected,Inactive
A13286,Amit,18,Male,Unknown,121232,-39000,debit,2021-03-03,Delhi,ICICI003,Pending,301,Verified,Active
A12364,Unknown,45,Male,Current,169887,-12145,debit,2024-09-07,Chennai,Unknown,Pending,669,Pending,Active
A12789,Ravi,42,Male,Loan,186274,-27773,debit,2023-06-22,Bangalore,SBI002,Rejected,759,Rejected,Dormant
A11274,Amit,64,Other,Credit,18472,47272,credit,2025-01-29,Chennai,AXIS004,Rejected,338,Rejected,Dormant
A11629,John,50,Male,Loan,129378,-33982,debit,2023-01-11,Bangalore,Unknown,Approved,536,Verified,Dormant
A10681,Sara,58,Other,Credit,157736,-5292,debit,2022-04-20,Unknown,AXIS004,Approved,305,Verified,Active
A11576,Ravi,22,Other,Credit,1638,-12197,debit,2023-09-26,Unknown,Unknown,Rejected,759,Rejected,Inactive
A12236,Neha,47,Other,Unknown,49882,25296,credit,2025-07-19,Unknown,Unknown,Rejected,797,Rejected,Inactive
A11233,Priya,69,Other,Current,92191,-27594,debit,2023-03-28,Unknown,Unknown,Approved,896,Verified,Active
A10691,John,22,Female,Credit,134538,13193,credit,2021-07-23,Chennai,AXIS004,Pending,803,Verified,Active
A11320,Ravi,74,Female,Unknown,117493,26951,credit,2022-03-31,Mumbai,HDFC001,Approved,785,Verified,Active
A12107,Amit,35,Other,Loan,141459,41913,credit,2022-01-22,Mumbai,Unknown,Rejected,815,Pending,Inactive
A12538,John,36,Male,Credit,103723,26394,credit,2025-03-28,Unknown,AXIS004,Rejected,388,Rejected,Inactive
A11502,Sara,70,Other,Current,30683,11339,credit,2023-05-18,Pune,HDFC001,Pending,470,Pending,Dormant
A12589,Neha,47,Other,Credit,1514,-29452,debit,2022-06-18,Bangalore,ICICI003,Approved,643,Verified,Dormant
A12273,Amit,25,Male,Current,96688,-9139,debit,2022-01-01,Unknown,Unknown,Approved,439,Verified,Active
A13310,John,20,Other,Unknown,118351,36918,credit,2022-08-12,Unknown,Unknown,Rejected,358,Pending,Inactive
A10382,Priya,69,Female,Current,182622,-5291,debit,2022-12-24,Pune,AXIS004,Rejected,654,Verified,Dormant
A12264,John,18,Other,Credit,2845,24093,credit,2023-04-11,Unknown,AXIS004,Approved,869,Verified,Active
A13344,Amit,43,Male,Unknown,171913,10230,credit,2024-05-24,Chennai,AXIS004,Rejected,656,Rejected,Inactive
A12915,Priya,45,Other,Unknown,182832,3318,credit,2022-11-12,Chennai,SBI002,Approved,871,Verified,Active
A13239,John,53,Female,Current,74276,-27201,debit,2025-09-30,Bangalore,AXIS004,Rejected,725,Rejected,Dormant
A10508,Amit,40,Other,Current,78449,17013,credit,2025-10-18,Unknown,Unknown,Rejected,590,Rejected,Inactive
A13137,Amit,38,Male,Unknown,78598,-34850,debit,2023-03-25,Bangalore,AXIS004,Rejected,300,Pending,Inactive
A13272,Ravi,46,Other,Unknown,124906,21853,credit,2022-01-28,Bangalore,Unknown,Approved,339,Verified,Active
A11408,Amit,24,Male,Credit,76531,-15681,debit,2025-02-11,Unknown,AXIS004,Approved,808,Verified,Active
A11111,John,23,Other,Credit,164272,13631,credit,2024-05-16,Delhi,HDFC001,Approved,864,Verified,Active
A11391,Priya,47,Female,Savings,101216,40427,credit,2024-10-19,Delhi,AXIS004,Rejected,789,Pending,Inactive
A12495,Ravi,50,Other,Loan,88383,-8935,debit,2024-10-15,Unknown,AXIS004,Rejected,754,Pending,Inactive
A12458,Neha,57,Male,Credit,2624,-19197,debit,2021-07-02,Mumbai,Unknown,Rejected,496,Rejected,Inactive
A10729,John,41,Male,Current,96766,-32787,debit,2023-08-15,Bangalore,ICICI003,Rejected,551,Verified,Active
A11369,John,44,Female,Unknown,115375,25578,credit,2022-12-30,Unknown,Unknown,Pending,438,Pending,Dormant
A13206,Neha,28,Other,Unknown,88833,46077,credit,2024-08-24,Bangalore,AXIS004,Rejected,698,Rejected,Inactive
A12264,John,18,Other,Credit,20259,42240,credit,2024-01-27,Unknown,AXIS004,Rejected,395,Rejected,Dormant
A11527,Sara,19,Other,Loan,19479,7106,credit,2021-08-02,Bangalore,SBI002,Rejected,669,Verified,Closed
A12511,Ravi,18,Female,Loan,164670,13156,credit,2024-12-25,Unknown,AXIS004,Approved,538,Verified,Active
A11125,Priya,21,Other,Savings,12299,-14594,debit,2023-12-09,Bangalore,AXIS004,Rejected,396,Pending,Inactive
A11321,Sara,43,Other,Unknown,126383,443,credit,2025-09-09,Pune,HDFC001,Rejected,357,Rejected,Inactive
A11937,Amit,58,Other,Loan,181095,45843,credit,2024-06-23,Unknown,Unknown,Pending,770,Verified,Active
A13115,Neha,30,Female,Unknown,125686,3492,credit,2025-07-01,Unknown,AXIS004,Rejected,841,Pending,Inactive
A11134,Ravi,21,Female,Current,196222,-6657,debit,2025-08-31,Unknown,HDFC001,Rejected,315,Rejected,Inactive
A10374,John,52,Other,Unknown,89449,-25181,debit,2021-10-19,Unknown,Unknown,Rejected,798,Pending,Inactive
A12963,Neha,28,Female,Unknown,22070,-16502,debit,2024-10-05,Pune,Unknown,Rejected,833,Pending,Inactive
A12799,Amit,67,Male,Credit,67512,-3605,debit,2021-12-25,Chennai,SBI002,Rejected,457,Verified,Active
A11814,Priya,19,Female,Current,131445,5534,credit,2025-02-25,Unknown,Unknown,Rejected,300,Rejected,Inactive
A13437,Amit,26,Other,Credit,154107,19830,credit,2022-04-15,Chennai,Unknown,Pending,735,Pending,Active
A12571,Priya,20,Other,Current,50002,-7763,debit,2022-10-28,Chennai,HDFC001,Pending,637,Pending,Closed
A12977,Amit,32,Other,Unknown,111237,-42919,debit,2024-08-10,Unknown,ICICI003,Rejected,378,Rejected,Inactive
A12167,Neha,61,Male,Current,89718,36811,credit,2023-02-20,Bangalore,Unknown,Rejected,744,Rejected,Inactive
A10282,Priya,25,Other,Unknown,196758,-47523,debit,2024-08-30,Delhi,AXIS004,Rejected,557,Pending,Inactive
A10560,Priya,39,Other,Unknown,97223,-23863,debit,2024-07-25,Mumbai,HDFC001,Rejected,363,Rejected,Inactive
A13271,Amit,35,Other,Credit,100969,8320,credit,2023-11-15,Unknown,AXIS004,Rejected,882,Pending,Inactive
A10239,Neha,20,Male,Unknown,6788,1871,credit,2023-03-03,Mumbai,ICICI003,Rejected,342,Pending,Inactive
A12742,Amit,31,Male,Savings,124663,43513,credit,2021-02-04,Chennai,AXIS004,Approved,583,Verified,Active
A10608,Unknown,32,Other,Credit,14121,12031,credit,2025-11-17,Unknown,AXIS004,Pending,402,Pending,Active
A10356,Neha,46,Female,Savings,1414,-25854,debit,2025-05-01,Bangalore,ICICI003,Approved,446,Verified,Active
A11874,Unknown,34,Other,Unknown,155131,4856,credit,2022-05-26,Mumbai,Unknown,Approved,862,Verified,Active
A12647,Priya,41,Female,Credit,10418,17231,credit,2023-10-11,Mumbai,HDFC001,Rejected,466,Pending,Inactive
A11429,John,39,Male,Unknown,38313,6128,credit,2021-11-21,Chennai,AXIS004,Pending,843,Verified,Active
A11534,John,50,Other,Unknown,187650,-44392,debit,2024-09-05,Bangalore,Unknown,Rejected,606,Pending,Closed
A12562,John,24,Female,Credit,45360,2228,credit,2023-10-19,Unknown,ICICI003,Rejected,737,Rejected,Inactive
A13336,Sara,36,Other,Current,29554,-85,debit,2023-01-08,Unknown,AXIS004,Pending,352,Pending,Active
A13338,John,74,Other,Unknown,168069,7462,credit,2023-08-25,Chennai,AXIS004,Rejected,649,Rejected,Inactive
A12309,Amit,27,Female,Unknown,114539,19777,credit,2025-11-10,Unknown,AXIS004,Rejected,749,Pending,Inactive
A13366,Priya,26,Other,Savings,152650,858,credit,2021-06-09,Bangalore,Unknown,Rejected,726,Verified,Active
A12982,Priya,32,Male,Current,52199,12299,credit,2025-08-18,Chennai,AXIS004,Rejected,510,Rejected,Active
A10612,John,27,Female,Current,144008,-14666,debit,2022-07-23,Bangalore,Unknown,Approved,453,Verified,Active
A10449,John,23,Female,Unknown,47765,-6949,debit,2025-11-24,Unknown,Unknown,Pending,618,Pending,Inactive
A11653,Amit,18,Female,Credit,144045,-19700,debit,2023-09-08,Unknown,HDFC001,Rejected,364,Pending,Inactive
A10571,Ravi,42,Female,Loan,122838,-4106,debit,2021-03-12,Delhi,HDFC001,Rejected,469,Verified,Active
A10901,Amit,30,Female,Credit,15377,12943,credit,2021-12-03,Bangalore,AXIS004,Rejected,647,Pending,Active
A12309,Amit,27,Female,Unknown,170550,31773,credit,2023-08-05,Unknown,AXIS004,Rejected,674,Pending,Inactive
A12086,John,43,Other,Unknown,98911,2474,credit,2023-01-21,Chennai,AXIS004,Rejected,389,Pending,Inactive
A12136,Sara,41,Other,Current,100699,30189,credit,2025-07-15,Chennai,Unknown,Pending,403,Pending,Inactive
A11743,John,35,Female,Unknown,34574,-8253,debit,2021-09-12,Bangalore,AXIS004,Rejected,686,Rejected,Inactive
A13412,Ravi,51,Male,Unknown,174451,-4632,debit,2022-01-18,Delhi,HDFC001,Rejected,332,Verified,Active
A12418,Amit,18,Other,Unknown,-3157,-11899,debit,2021-03-05,Unknown,Unknown,Rejected,597,Rejected,Inactive
A11289,John,42,Female,Loan,67444,21969,credit,2024-06-26,Unknown,Unknown,Rejected,781,Pending,Inactive
A13204,Neha,33,Other,Unknown,74237,17603,credit,2021-03-30,Delhi,HDFC001,Approved,548,Verified,Active
A12993,Neha,18,Other,Credit,136006,21615,credit,2022-10-09,Unknown,AXIS004,Approved,319,Verified,Active
A13096,Neha,57,Other,Unknown,47500,22129,credit,2021-01-31,Pune,SBI002,Rejected,356,Rejected,Inactive
A11630,John,24,Other,Current,186365,18564,credit,2025-10-28,Unknown,HDFC001,Rejected,899,Verified,Closed
A13458,Neha,35,Female,Loan,117238,22741,credit,2022-01-19,Chennai,Unknown,Rejected,756,Pending,Inactive
A11291,Amit,26,Other,Unknown,78795,-12398,debit,2022-11-28,Delhi,HDFC001,Rejected,698,Pending,Dormant
A10397,Ravi,65,Other,Current,59270,-15716,debit,2023-10-28,Chennai,HDFC001,Pending,893,Pending,Closed
A12532,Neha,19,Female,Credit,59046,-28847,debit,2025-04-10,Chennai,Unknown,Pending,805,Verified,Active
A12129,Sara,25,Other,Unknown,160963,-1557,debit,2021-06-10,Unknown,AXIS004,Rejected,833,Rejected,Inactive
A11178,Amit,38,Other,Credit,85158,-7558,debit,2025-05-27,Unknown,AXIS004,Rejected,840,Pending,Inactive
A11711,Amit,58,Other,Credit,85247,-9523,debit,2024-02-05,Bangalore,HDFC001,Rejected,717,Rejected,Inactive
A11634,Neha,26,Female,Loan,-3331,-14301,debit,2023-08-29,Unknown,Unknown,Approved,677,Verified,Active
A11557,John,68,Other,Unknown,190348,43336,credit,2021-11-02,Delhi,Unknown,Approved,371,Verified,Active
A11706,Priya,18,Other,Current,143753,-47797,debit,2021-04-09,Unknown,SBI002,Rejected,496,Rejected,Inactive
A12489,Neha,53,Female,Current,8113,40804,credit,2021-03-08,Unknown,Unknown,Pending,820,Verified,Active
A11169,Priya,29,Other,Unknown,105883,-36521,debit,2025-08-22,Mumbai,ICICI003,Approved,764,Verified,Active
A10613,Neha,20,Other,Credit,73261,14043,credit,2022-07-26,Chennai,ICICI003,Rejected,767,Pending,Inactive
A13316,Amit,34,Male,Unknown,4212,-11767,debit,2021-10-18,Delhi,SBI002,Rejected,341,Pending,Inactive
A12517,Sara,40,Other,Savings,133258,46553,credit,2023-08-01,Mumbai,SBI002,Approved,774,Verified,Active
A10183,Unknown,28,Other,Loan,98520,-13171,debit,2023-05-12,Chennai,AXIS004,Pending,674,Verified,Active
A13268,Amit,35,Other,Unknown,136761,10504,credit,2025-01-22,Bangalore,AXIS004,Approved,624,Verified,Active
A10111,Amit,26,Other,Current,170844,247,credit,2021-03-03,Delhi,SBI002,Rejected,345,Pending,Inactive
A11250,John,39,Female,Current,136876,-15854,debit,2024-01-06,Unknown,Unknown,Rejected,488,Rejected,Inactive
A12827,Amit,51,Other,Credit,101683,4327,credit,2021-03-26,Bangalore,AXIS004,Approved,840,Verified,Active
A12145,Priya,45,Female,Unknown,31497,20964,credit,2023-08-09,Bangalore,Unknown,Rejected,325,Pending,Inactive
A12286,John,24,Male,Savings,124319,-10537,debit,2025-07-31,Unknown,HDFC001,Rejected,421,Rejected,Inactive
A12451,Neha,21,Female,Savings,28747,-25743,debit,2022-12-14,Pune,AXIS004,Approved,514,Verified,Active
A11035,Ravi,23,Other,Credit,60311,2521,credit,2025-08-22,Chennai,Unknown,Rejected,637,Rejected,Dormant
A13041,John,45,Other,Current,-222,38369,credit,2022-05-23,Chennai,Unknown,Rejected,413,Rejected,Inactive
A11561,John,44,Male,Loan,171990,31373,credit,2023-01-13,Unknown,Unknown,Pending,639,Pending,Closed
A11121,John,30,Female,Current,164284,14026,credit,2022-08-09,Unknown,HDFC001,Rejected,587,Rejected,Inactive
A11375,Ravi,18,Other,Unknown,79034,9227,credit,2024-10-13,Unknown,AXIS004,Approved,876,Verified,Active
